#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
# BCM4A  | Beam Current Threshold: > 10.00 uA 
#                                     
# DAQ Mode: coin | Trigger: trig5              
# electron arm: HMS                        
#                                              
#---Cuts still need to be defined (testing for now) . . . --- 
#                       
# Units: charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
#! Run[i,0]/             charge[f,1]/        avg_current[f,2]/            hTrkEff[f,3]/        hTrkEff_err[f,4]/            pTrkEff[f,5]/        pTrkEff_err[f,6]/    tgt_boil_factor[f,7]/     tgt_boil_factor_err[f,8]/      hadAbs_factor[f,9]/      hadAbs_factor_err[f,10]/             cpuLT[f,11]/         cpuLT_err[f,12]/               tLT[f,13]/           tLT_err[f,14]/          S1X_rate[f,15]/     shms_Ps1_3of4_rate[f,16]/    hms_Ps3_elreal_rate[f,17]/     coin_Ps5_rate[f,18]/         edtm_rate[f,19]/        Ps1_factor[f,20]/        Ps3_factor[f,21]/        Ps5_factor[f,22]/       hTrkEff_pos[f,23]/   hTrkEff_err_pos[f,24]/       hTrkEff_neg[f,25]/   hTrkEff_err_neg[f,26]/       pTrkEff_pos[f,27]/   pTrkEff_err_pos[f,28]/       pTrkEff_neg[f,29]/   pTrkEff_err_neg[f,30]/
   5051                  6.29754                  46.3227                   0.9965              0.000384131                  0.94367               0.00325765             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00036                       -1                 0.970567                       -1                  1105.02                        235.06                       25.6083                 0.610912               0.00999637                     4097                      513                        1                 0.996309               0.00056287                 0.996627              0.000540085                 0.938919               0.00489037                 0.948027               0.00444033
   5052                  6.28182                  46.6712                  0.99599               0.00040922                 0.942465               0.00331075             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00041                       -1                 0.967311                       -1                  1121.61                       237.989                       25.7546                 0.619558                0.0100002                     4097                      513                        1                 0.995314              0.000631811                 0.996485              0.000549012                   0.9405               0.00485817                 0.942824               0.00468402
   5053                  6.16164                  49.8059                 0.996157              0.000398481                 0.948054               0.00313244             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00037                       -1                 0.973323                       -1                  1199.49                       255.513                       27.5495                 0.683945               0.00999893                     4097                      513                        1                 0.996357              0.000562174                 0.995742              0.000608273                 0.950081                0.0044829                 0.945455               0.00464322
   5054                  6.40222                   42.867                 0.996937              0.000361014                 0.946584               0.00317527             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00049                       -1                 0.971888                       -1                  1017.24                       215.453                       23.6205                  0.54216                0.0100033                     4097                      513                        1                  0.99739              0.000484713                 0.996381              0.000565148                 0.941994               0.00480057                 0.952286               0.00435565
   5055                   6.4899                   44.109                 0.996774              0.000367692                 0.949942               0.00311649             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00057                       -1                 0.965377                       -1                  1045.72                       222.305                       24.3467                 0.561777                0.0100113                     4097                      513                        1                 0.996629               0.00054683                 0.996891              0.000525453                 0.946223               0.00469849                 0.953325               0.00439081
   5056                   6.2335                  45.8595                 0.996254              0.000394841                 0.946583               0.00313674             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00013                       -1                 0.983824                       -1                  32597.6                       237.183                       25.4809                 0.617777                0.0100054                     4097                      513                        1                 0.996155              0.000579677                 0.996409               0.00056089                 0.946311               0.00455381                 0.944788               0.00461709
   5057                  6.41334                   46.269                 0.996415              0.000386626                 0.952442               0.00294379             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00019                       -1                 0.978355                       -1                  1101.08                       233.836                       25.5283                 0.604229                0.0099993                     4097                      513                        1                 0.996568              0.000542601                 0.996439              0.000549541                  0.95258                0.0042414                 0.953488               0.00414359
   5058                  6.60181                  36.9441                 0.996118              0.000409162                 0.949168               0.00306527             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00034                       -1                 0.980425                       -1                  889.154                       186.487                       20.4261                 0.450293                0.0100058                     4097                      513                        1                 0.996028              0.000598777                 0.996274              0.000574891                 0.954264               0.00421038                 0.943055               0.00468085
   5059                   6.1533                  44.7533                 0.997374              0.000330843                 0.941446               0.00341494             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00058                       -1                 0.969455                       -1                  1124.59                       232.191                       24.9181                 0.566266                0.0100005                     4097                      257                        1                 0.996899              0.000524243                 0.997768              0.000437759                 0.943262               0.00486521                  0.94015               0.00498753
   5060                   6.5002                  44.7862                  0.99689              0.000361533                  0.94049               0.00334772             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00022                       -1                 0.982782                       -1                  1137.59                       234.301                       24.9795                 0.574451                0.0100042                     4097                      513                        1                 0.996709              0.000541075                 0.997126              0.000500223                 0.936795               0.00504427                 0.943111               0.00469209
   5062                  6.33908                  50.0066                 0.997029              0.000350125                 0.945865               0.00318996             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00024                       -1                 0.979479                       -1                  1167.45                       251.099                       27.4391                 0.665563               0.00999489                     4097                      513                        1                 0.996626              0.000540318                 0.997251              0.000485901                 0.947036               0.00457543                 0.941943               0.00478845
   5063                  6.00766                  45.9279                 0.996639              0.000380597                 0.943385               0.00331882             5.43472e-323             1.99434e-314             6.92738e-310                        0                   1.0003                       -1                 0.977064                       -1                  1093.64                       234.765                       25.3336                 0.631943               0.00999953                     4097                      513                        1                 0.996805              0.000539985                 0.996435              0.000570789                 0.947564               0.00465294                 0.940602                0.0049158
   5064                  5.87837                  49.4007                 0.995751              0.000424935                 0.940145               0.00347313             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00028                       -1                 0.972269                       -1                  1145.33                       248.643                       27.0732                 0.691013                0.0100005                     4097                      513                        1                  0.99568              0.000623601                 0.995865              0.000609702                 0.941998               0.00495542                 0.935609               0.00527509
   5065                  6.03362                  46.0198                 0.996412              0.000389175                 0.939812               0.00346918             5.43472e-323             1.99434e-314             6.92738e-310                        0                   1.0003                       -1                 0.969489                       -1                  1092.91                       235.563                        25.359                 0.634502                0.0099993                     4097                      513                        1                 0.996809              0.000524647                 0.996103              0.000580948                 0.936248               0.00510421                 0.940982               0.00493531
   5066                  6.37475                  49.9835                  0.99641              0.000384856                 0.945707               0.00312939             5.43472e-323             1.99434e-314             6.92738e-310                        0                   1.0004                       -1                 0.974138                       -1                  1153.35                       249.052                       27.3668                 0.661235                0.0100049                     4097                      513                        1                  0.99622              0.000576377                 0.996834              0.000520428                  0.94709               0.00447172                 0.946853               0.00447582
   5068                   6.8679                  41.6559                 0.996978               0.00035618                 0.949676               0.00297055             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00043                       -1                 0.973317                       -1                  957.924                        204.42                       22.8726                 0.495512                0.0100017                     4097                      513                        1                 0.997422              0.000470714                 0.996497              0.000547042                 0.950413               0.00422111                 0.949462               0.00425604
   5069                  7.19461                  42.3902                 0.996658              0.000369065                 0.948206               0.00296088             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00039                       -1                 0.980554                       -1                  954.112                       204.952                       23.1642                 0.484347               0.00999863                     4097                      513                        1                 0.997021              0.000496524                 0.996144              0.000568558                 0.953114               0.00400572                 0.942261               0.00448143
   5070                   7.8644                  35.9676                  0.99734              0.000332447                 0.959207               0.00258515             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00043                       -1                 0.983982                       -1                  815.286                       171.039                       19.6755                  0.36049               0.00999304                     4097                      513                        1                   0.9976              0.000453544                 0.997033              0.000508898                 0.963823               0.00351387                 0.955198               0.00391434
   5071                  7.87256                  36.9968                 0.996727              0.000365969                 0.953833               0.00275898             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00052                       -1                 0.977444                       -1                  845.785                        177.26                       20.2503                 0.376568                0.0100005                     4097                      513                        1                 0.996813              0.000517062                 0.996598              0.000531291                 0.950319               0.00408376                 0.956815               0.00381704
   5072                  8.29832                  30.4627                 0.997197              0.000339952                 0.957457               0.00262331             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00045                       -1                 0.987885                       -1                  691.379                       144.195                       16.6649                 0.286099               0.00999966                     4097                      513                        1                 0.996937              0.000510551                 0.997425              0.000470067                 0.957667               0.00375648                 0.958193               0.00375439
   5073                  7.71049                  37.4246                 0.997867               0.00029584                 0.954148               0.00275001             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00056                       -1                 0.975728                       -1                  856.027                       179.444                       20.5188                 0.387079               0.00999867                     4097                      513                        1                   0.9974              0.000467016                 0.998332              0.000372989                 0.953258               0.00399342                 0.954214               0.00389759
   5075                  7.15927                  39.4626                  0.99717              0.000340701                 0.954855               0.00277322             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00032                       -1                 0.981808                       -1                  906.465                       192.296                       21.7487                 0.448784               0.00999894                     4097                      513                        1                 0.997675               0.00044752                 0.996517              0.000544021                 0.953187               0.00410578                  0.95599                0.0039207
   5076                  7.89842                  34.2752                 0.996991              0.000352214                 0.956287               0.00263601             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00053                       -1                 0.980035                       -1                  778.948                        163.59                         18.79                 0.344903               0.00999821                     4097                      513                        1                 0.996946              0.000509035                 0.997006              0.000499002                 0.957999               0.00366961                 0.955307               0.00383237
   5077                  7.73132                  37.3906                 0.996812              0.000360951                 0.953798               0.00275617             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00036                       -1                   0.9821                       -1                  848.715                       178.888                       20.5374                 0.388984               0.00999653                     4097                      513                        1                  0.99741              0.000465221                 0.996175              0.000563925                  0.95536                0.0038854                 0.953473               0.00393226
   5304                  5.00605                  71.2714                 0.995528              0.000422576                 0.925815               0.00397671             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00003                       -1                 0.960114                       -1                  1502.16                       358.156                       39.0114                  1.29719                0.0099944                     8193                      513                        1                 0.995564              0.000615177                 0.995518              0.000621486                 0.921788               0.00603421                 0.930612               0.00560967
   5305                  5.16851                  64.7463                 0.995352              0.000431538                  0.93068               0.00389339             5.43472e-323             1.99434e-314             6.92738e-310                        0                 0.999878                       -1                 0.972431                       -1                  1383.75                       324.033                       35.6009                  1.13279               0.00999661                     8193                      513                        1                 0.995157              0.000630481                 0.995504              0.000606196                 0.930098               0.00557879                 0.929635               0.00563374
   5306                  5.03224                  71.1009                 0.995202              0.000441666                 0.933171               0.00385199             5.43472e-323             1.99434e-314             6.92738e-310                        0                   1.0001                       -1                  0.95904                       -1                  1507.83                       356.221                       38.9125                  1.28682                0.0100034                     8193                      513                        1                  0.99514              0.000655257                 0.995241              0.000641762                 0.927211               0.00596314                 0.934986               0.00551442
   5307                  4.96357                  71.2626                 0.995285              0.000435857                 0.929916               0.00389358             5.43472e-323             1.99434e-314             6.92738e-310                        0                   1.0145                       -1                 0.971264                       -1                  1514.72                       357.635                       39.0732                  1.28852               0.00999256                     8193                      513                        1                 0.994694              0.000679329                  0.99594               0.00059223                 0.925592               0.00593837                 0.933515                0.0055023
   5308                  5.47963                  55.5518                 0.996146              0.000395391                 0.934904               0.00366775             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00008                       -1                 0.974645                       -1                  1184.83                       273.407                       30.4633                 0.889183               0.00999595                     8193                      513                        1                 0.995998              0.000577687                 0.996264              0.000556975                 0.935702               0.00521524                 0.934363               0.00530644
   5309                  5.03364                  71.5641                 0.995194              0.000438687                 0.928893               0.00390252             5.43472e-323             1.99434e-314             6.92738e-310                        0                  1.00011                       -1                 0.955966                       -1                  1508.38                       356.902                       39.1661                  1.29469                0.0100089                     8193                      513                        1                  0.99552              0.000621218                 0.994739              0.000673646                 0.930135               0.00570445                 0.928604               0.00571625
   5310                  5.36024                  58.8329                 0.995815              0.000408391                 0.930132               0.00379471             5.43472e-323             1.99434e-314             6.92738e-310                        0                 0.999877                       -1                 0.980241                       -1                  1242.61                       290.383                       32.2425                 0.984979               0.00999895                     8193                      513                        1                 0.996108              0.000561716                 0.995409              0.000613487                 0.922454               0.00574808                  0.93524               0.00521853
